,name,price,discount,rating,bank,total_review
926,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS...","₹32,990",36% off,4.3,Top Discount of the Sale,"1,855 Ratings & 121 Reviews"
927,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹47,990",34% off,4.3,Top Discount of the Sale,344 Ratings & 33 Reviews
928,Avita PURA AMD APU Dual Core A6 - (4 GB/128 GB SSD/Windows 10 Home) NS14A6ING431-SGC Thin and Light La...,"₹17,990",35% off,3.6,Lowest Price Live,"1,666 Ratings & 230 Reviews"
929,Neopticon BrowseBook Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) BBN40425614 Lap...,"₹14,990",53% off,3.7,Bank Offer,72 Ratings & 5 Reviews
930,HP 240 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Pro) 240 G8 Notebook,"₹37,890",35% off,4.2,Bank Offer,28 Ratings & 2 Reviews
931,DELL Latitude 3440 (2024) Intel Core i3 12th Gen 1215U - (32 GB/512 GB SSD/Windows 11 Pro) Latitude 34...,"₹37,990",49% off,4.8,Upto,8 Ratings & 1 Reviews
932,"DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530,Vostro 3530 RPL Thin...","₹32,990",29% off,4.1,Top Discount of the Sale,355 Ratings & 13 Reviews
933,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹32,990",35% off,4.3,Top Discount of the Sale,"1,855 Ratings & 121 Reviews"
934,Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8H4HN/A,"₹84,990",26% off,4.6,Top Discount of the Sale,622 Ratings & 41 Reviews
935,DELL 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹46,990",24% off,4.2,Upto,178 Ratings & 7 Reviews
936,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹35,990",37% off,4.4,Upto,"7,146 Ratings & 709 Reviews"
937,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,"₹47,690",39% off,4.4,Upto,"12,735 Ratings & 1,018 Reviews"
938,HP Pavilion 14 X360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1151TU 2 in 1...,"₹84,990",16% off,5,Bank Offer,4 Ratings & 0 Reviews
939,HP 15s Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light L...,"₹59,990",18% off,4,Bank Offer,609 Ratings & 47 Reviews
940,Infinix Intel Core i7 10th Gen 1065G7 - (8 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL21 Thin an...,"₹47,990",26% off,,Upto,
941,Lenovo V15 AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) V15 G2 ALC Thin and Light L...,"₹28,334",46% off,4.1,Bank Offer,722 Ratings & 47 Reviews
942,ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...,"₹29,240",35% off,4.3,Top Discount of the Sale,879 Ratings & 60 Reviews
943,"ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, AMD Ryzen 3 Quad Core 732...","₹30,032",31% off,4.3,Bank Offer,879 Ratings & 60 Reviews
944,HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB SSD/Windows 10 Home) 15s-FR2005TU Thin and Light Lap...,"₹54,990",29% off,4.4,Bank Offer,143 Ratings & 21 Reviews
945,Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Gra...,"₹63,390",38% off,4.5,Bank Offer,810 Ratings & 93 Reviews
946,DELL 15 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,"₹40,990",27% off,4.3,Top Discount of the Sale,"1,142 Ratings & 80 Reviews"
947,ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5542WS ...,"₹37,579",32% off,4.2,Top Discount of the Sale,623 Ratings & 32 Reviews
948,DELL Inspiron Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,"₹46,399",27% off,,Top Discount of the Sale,
949,Acer Predator Helios Neo 16S AI Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,"₹1,44,999",22% off,,Upto,
950,ASUS Vivobook 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK321WS Thin...,"₹32,990",43% off,4,Top Discount of the Sale,369 Ratings & 39 Reviews
951,DELL Vostro Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510 Thi...,"₹40,990",31% off,4.1,Bank Offer,"1,015 Ratings & 69 Reviews"
952,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹32,990",34% off,4.3,Top Discount of the Sale,"1,855 Ratings & 121 Reviews"
953,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS...","₹32,990",36% off,4.3,Top Discount of the Sale,"1,855 Ratings & 121 Reviews"
954,Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCT3HN/A,"₹1,13,990",15% off,4.7,Top Discount of the Sale,431 Ratings & 23 Reviews
955,Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin a...,"₹39,990",55% off,3.9,Top Discount of the Sale,17 Ratings & 0 Reviews
956,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹47,990",34% off,4.3,Top Discount of the Sale,344 Ratings & 33 Reviews
957,"DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530,Vostro 3530 RPL Thin...","₹32,990",29% off,4.1,Top Discount of the Sale,355 Ratings & 13 Reviews
958,Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,"₹44,000",32% off,4.1,Bank Offer,546 Ratings & 36 Reviews
959,ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,"₹36,990",39% off,3.9,Top Discount of the Sale,"1,111 Ratings & 141 Reviews"
